Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_SPS,RDKit2D_BalabanJ,RDKit2D_Chi0n,RDKit2D_Kappa1,RDKit2D_Kappa3,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,PubChemFP_fp_0,PubChemFP_fp_9,Mordred2D_nAtom,Mordred2D_ATS0se,Mordred2D_ATS2se,Mordred2D_ATS6se,Mordred2D_ATS0are,Mordred2D_ATS5p,Mordred2D_ATS6p,Mordred2D_ATS0i,Mordred2D_ATS2i,Mordred2D_ATS6i,Mordred2D_AATS0v,Mordred2D_ATSC1dv,Mordred2D_ATSC2dv,Mordred2D_ATSC0v,Mordred2D_ATSC1v,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC0i,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTse-1l,Mordred2D_BCUTare-1l,Mordred2D_BalabanJ,Mordred2D_SpMAD_DzZ,Mordred2D_SpAbs_Dzse,Mordred2D_SpMAD_Dzse,Mordred2D_SpMAD_Dzpe,Mordred2D_SpMAD_Dzare,Mordred2D_SpAbs_Dzi,Mordred2D_SpDiam_Dzi,Mordred2D_SpMAD_Dzi,Mordred2D_Sse,Mordred2D_Spe,Mordred2D_Sare,Mordred2D_Sp,Mordred2D_Si,Mordred2D_SsCH3,Mordred2D_ETA_dEpsilon_D,Mordred2D_fMF,Mordred2D_CIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID_h,Mordred2D_MID_C,Mordred2D_AMID_O,Mordred2D_apol,Mordred2D_bpol,Mordred2D_TopoPSA,ChemInfo_ISF,ChemInfo_RC1,ChemInfo_DIP,ChemInfo_DZPE,ChemInfo_CV
"1,1,1,2,2,3,3-heptafluoro-4-methoxybutane",COCC(F)(F)C(F)(F)C(F)(F)F,-6.282708333333334,0.6554302181595001,14.76923076923077,4.8057495513102895,6.261106382715,12.47,2.2315123104801304,0.0,-1.9865972222222217,0,0,3.181617592569089,2.4657,5,0,18,196.646616,321.94439200000005,116.51289599999998,185.37,13.786899341999998,8.359625136,3868.889045253745,6181.3787861285455,2469.4632238611,207.15011375781623,40.543209876543216,63.82716049382716,565.2696150167201,-96.59888441386413,-0.7108194444444429,-0.9478086419753068,-1.2366213860840256,117.04869264467686,6.502705146926492,0.9975776991938814,2.567896232615406,2.325048362186695,4.8057495513102895,4.637724770557491,58.75496655092341,4.678624307481732,4.577702951510987,4.49006236625778,58.50501238000847,44.10227420022234,4.6728093661866605,21.246904588492352,21.58823529411765,22.279999999999998,9.811356287425149,23.07854719678872,0.5975836167800457,0.0,0.0,2.381709189070936,46.199420985813646,-2.520447427752674,99.5,1.0490776800378003,9.975870871933491,0.1414103799257015,16.384965,14.543035,9.23,0.003029007,1.58534,2.9289,0.110633,44.978
tert-perfluorobutyl methyl ether,COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-6.640625,0.6496451631892601,15.6,5.776046899561301,6.809928547546907,14.330000000000002,1.9891422552240403,0.0,0.0,0,0,3.270596864719236,3.0585000000000004,3,0,18,215.20968800000003,351.68861200000003,0.0,209.31,10.027899927,0.0,4106.161660885246,6575.172427886198,0.0,223.36792056350708,34.839506172839506,81.75308641975307,433.978656658984,-79.71584649612011,-1.1270317901234508,-1.454475308641975,-1.2658952198692628,130.2176237649002,7.234312431383344,0.9975783273776012,2.5563548560324154,2.313205288710298,5.776046899561301,4.477461792273167,65.22219693683557,4.5255239398016895,4.409607758366163,4.316515582758431,64.3960750420425,42.59990737816243,4.487000638615512,22.27239621267298,22.9843137254902,23.8,9.679867664670658,23.75781098194542,-0.3110416666666671,0.0,0.0,2.494102943865616,54.18061875412661,-2.721209579053786,103.02000000000002,1.1311273447853212,10.272287607362388,0.1241190926380736,16.165379,14.762621,9.23,0.001154714,0.6995,2.1231,0.095139,49.987
"1-difluoromethoxy-1,1,2-trifluoroethane",FCC(F)(F)OC(F)F,-4.35300925925926,0.5569539247888381,12.666666666666666,3.5767516140520192,4.082527705886172,8.609999999999998,4.135624178712219,0.0,-5.881574074074075,0,0,2.825644034563921,1.7879,3,0,12,136.128656,212.887296,0.0,129.57,3.366742314698,0.0,2638.357109345247,4048.900549812799,0.0,205.4510619929897,7.138888888888891,-15.80555555555556,339.9764300453682,-95.5409529856103,-0.8577312499999994,-1.130624999999995,-1.3022043867058395,77.27438551676019,6.439532126396682,1.9925907727545005,2.6272628157899183,2.3844424312745107,3.5767516140520192,3.540750550771836,30.85390245438165,3.585149206061326,3.470137542063375,3.3552183332161,31.25946819742483,24.422737022368867,3.641071171000623,14.445739257101238,14.741176470588236,15.240000000000002,6.345735928143712,15.568704119783664,0.0,0.0,0.0,1.759951289896979,32.949313860946134,-1.5000026660394972,67.80000000000001,1.148233468527894,5.92801028525042,0.2111193300049867,10.597379,10.310621,9.23,0.003452948,2.21736,1.9956,0.071575,28.37
"1,1,2,2,3,3,4,4-octafluoro-5-methoxypentane",COCC(F)(F)C(F)(F)C(F)(F)C(F)F,-6.1764120370370375,0.6775444418619857,14.8,5.109273421162867,7.216421124913853,14.4,2.319601470509884,0.0,-2.081041666666666,0,0,3.942061224489797,2.8038000000000007,6,0,21,226.9055960000001,374.29054,206.68150800000004,213.27,21.121534271999995,14.021371735697995,4484.155013207994,7220.145500012246,4377.312139737348,207.6355571191952,36.91609977324262,24.961451247165545,677.8955878582941,-96.90213242403676,-0.6708653061224477,-0.8979591836734666,-1.2181543833981,136.70835545292417,6.509921688234484,0.99757711353512,2.5576217772210006,2.314603468985674,5.109273421162867,5.239685730850643,76.8170559525278,5.280401207514502,5.180610394405098,5.095840387176931,76.39971426023436,57.0193084423228,5.266807068647347,24.647487254187908,25.011764705882356,25.799999999999997,11.544166467065866,26.83346873529124,0.5461380385487531,0.0,0.0,2.619978571840661,53.944620547523726,-2.8472247061838134,115.35000000000002,1.0271514886994324,12.019911720692791,0.1226005964642716,19.278758,16.659242,9.23,0.002331564,1.21027,1.7827,0.131412,52.532
"3,4,4,4-tetrafluoro-3-(trifluoromethyl)-2-butanone",CC(=O)C(F)(C(F)(F)F)C(F)(F)F,-6.280671296296296,0.6096716760382176,14.461538461538462,5.352089955344781,6.053999601528452,12.18,1.7534779245742325,0.0,-0.1101388888888887,0,0,2.665624502176153,2.408300000000001,3,0,16,183.209688,286.59412000000003,0.0,175.69,6.685266618,0.0,3499.0537412052468,5414.982033001447,0.0,229.15840992367697,40.25,90.25,432.5021072826057,-40.479977725724176,-0.3789941406250009,-0.4987890625000004,-0.5318621720376608,115.46541758515686,7.216588599072303,0.995958959883902,2.539045283146626,2.295576293885609,5.220910655301076,4.2423159192434206,53.61610211519243,4.283327043194735,4.187759597011707,4.120485864580548,52.509070428934,36.30270187809164,4.2115830622578505,19.35906773488711,19.862745098039216,20.52,9.012801796407183,20.663257550864543,-0.1101388888888887,0.0,0.0,2.2510007769377194,45.230738554131634,-2.323717058312609,95.20000000000005,1.0332799046448644,10.031543398131747,0.1295775744560112,15.051379,11.668621,17.07,0.001456945,0.93593,2.2917,0.086501,43.6
"1,1,1,2,3,3-hexafluoro-3-(2,2,2-trifluoroethoxy)propane",FC(C(F)(F)F)C(F)(F)OCC(F)(F)F,-5.990973639455781,0.6992206360329705,16.6,4.426754922792757,6.594385597923081,14.330000000000002,5.092898714808734,0.0,-2.6701388888888893,0,0,3.882699571593224,3.0585000000000004,3,0,18,215.20968800000003,350.72012800000005,207.216,209.31,16.134390141698,9.854520309,4106.161660885246,6526.241108338549,4220.084182863599,223.36792056350708,17.839506172839503,13.30864197530864,433.978656658984,-79.7158464961201,-1.127031790123456,-1.454475308641975,-1.2658952198692628,130.2176237649002,7.234312431383344,1.9925100740384465,2.5874229267708087,2.3446040753532933,4.426754922792757,5.561672690695364,81.512926273761,5.611572562263381,5.483910249001811,5.360561675270286,81.92693413177989,64.64499934955816,5.655724577931344,22.27239621267298,22.9843137254902,23.8,9.679867664670658,23.75781098194542,0.0,0.0,0.0,2.494102943865616,52.04227292103367,-2.7386695790537856,103.02000000000002,1.1413259500945836,10.3278173075319,0.1294564371172194,16.165379,14.762621,9.23,0.002600682,1.37145,2.0662,0.096446,48.439
n-propyl glycolate,CCCOC(=O)CO,-0.5492129629629627,0.5275727849856404,8.75,2.988598647973156,4.885030519987327,7.43,3.614162062615101,8.086864134542706,1.7817932728647017,1,1,4.258802624416797,-0.0681,10,0,18,144.94236800000004,232.175324,140.4063,116.4,18.293458043396,13.362123219093998,3039.50215809999,4740.126903127393,3107.505910318644,170.97746021939014,19.35802469135803,13.50617283950618,793.1399219290224,-108.0167284099173,-0.231548456790125,-0.3000000000000007,-0.8407045351262342,19.81899685518998,1.1010553808438877,0.9879449363182644,2.594905565690312,2.3492800899328685,2.862065598305084,4.076003715724036,32.08020198653675,4.07991441087867,4.053348423413167,3.9832553752527327,33.81750505507107,26.68600886980008,4.275882121662155,18.43117261471231,17.67450980392157,18.0,10.433491017964071,20.704606449206505,1.8935062358276644,0.0763888888888889,0.0,2.7546560514152167,17.241437504407067,-0.5441715319669442,94.62000000000002,0.6674144534536566,9.320821816659036,0.6674144534536566,17.42393,12.63607,46.53,0.01414341,7.72815,3.4185,0.15248,32.423
"2,2,2,1,1-pentafluoroethyl 2,2,2-trifluoroethyl ether",FC(F)(F)COC(F)(F)C(F)(F)F,-6.140625,0.6471636236161262,14.76923076923077,4.206154772054344,5.639070855724227,12.4,4.247360431776016,0.0,-2.6532638888888886,0,0,3.124973961101074,2.7204,2,0,15,184.950708,296.6083480000001,144.0,181.41,9.671056206,2.7922410000000006,3490.895692930998,5463.906794442347,2731.98563856,225.93186121871472,15.128888888888886,29.97777777777778,318.0461818225336,-76.13512516465461,-1.2911884444444477,-1.65439999999999,-1.29815994060176,108.73581963611151,7.249054642407435,1.9925110628771967,2.617639947289609,2.3762350747182746,4.206154772054344,4.80358484371787,60.77445973202363,4.85437526224092,4.724177784572271,4.597697261482102,61.18683088712783,49.04782129759021,4.902125198856679,18.87181354697742,19.56078431372549,20.28,7.947057485029939,20.00288944344289,0.0,0.0,0.0,2.2666666666666666,45.45998211064771,-2.412825485289173,87.17000000000003,1.1819483032877858,8.262769997444577,0.1488468995595744,13.271586,12.646414,9.23,0.002967435,1.56021,1.6569,0.0753,41.226
"2,2,3,3,5,5,6-heptafluoro-1,4-dioxane",FC1OC(F)(F)C(F)(F)OC1(F)F,-5.5564583333333335,0.5746184548389556,35.76923076923077,2.9283837169451363,5.539598161181942,10.510450522928398,1.5717262100908804,0.0,0.0,0,0,1.9981784916515093,2.1072,1,0,14,175.58396000000002,309.3733680000001,0.0,172.01000000000002,2.6043014020000004,0.0,3187.875366869249,5387.007297129449,0.0,242.66006750942847,-2.428571428571423,-7.367346938775512,233.59546643495503,-65.1148536488366,-1.4545142857142912,-1.8428571428571372,-1.3057456679999992,102.48038116013116,7.320027225723654,2.983761265751637,2.611907986963208,2.370412200381918,2.9283837169451363,3.89508276920163,49.30036455446178,3.9408558564969502,3.821998425765001,3.702428201791191,49.87371968742335,36.07251035403309,4.001722319984479,17.801893663510562,18.486274509803923,19.16,7.694486826347305,18.45735397813557,0.0,0.0,0.4285714285714285,2.1179631753145163,48.392573765172486,-2.1677915106254924,80.42000000000003,1.224960459764621,8.610120464304966,0.2996008297604605,12.849793,12.266207,18.46,0.001990746,1.21221,1.287,0.066356,38.163
cis-tri(methylphenyl)trisiloxane,C[Si@]1(c2ccccc2)O[Si@@](C)(c2ccccc2)O[Si@@](C)(c2ccccc2)O1,-2.650625944822375,0.623750452300125,30.77777777777778,1.8516649512028347,15.88499890923598,18.549160368956663,3.5178809728123666,3.451700680272109,6.479861111111111,0,0,4.791311090709968,2.987400000000002,24,0,51,373.362252,691.6218119999999,1361.84232,293.2428,346.217555372376,314.695410350205,7856.408644346677,13064.833812682098,28933.92993033869,290.26636840842724,-15.629629629629624,106.44444444444444,4454.959659159297,405.826740711628,-3.881840138408304,-4.999474048442906,-10.324472543768143,119.98706964693308,2.352687640135943,0.415013322989667,2.078882454700724,1.6908702406442344,1.6270281498381736,4.6725825720682295,229.67827005398152,8.505273590033616,8.734445382804065,9.06442231768029,249.73088303078305,164.19004230184336,9.238152998522391,49.98179169701385,47.98823529411764,48.40800000000001,41.95750419161676,55.78342690692077,6.479861111111111,0.0,0.4705882352941176,4.152696880391934,83.02320357896384,-5.763014841113165,315.9300000000001,0.4875343094550824,42.230736799832414,0.2273456352504554,70.06903199999999,75.604968,27.69,0.000257408,0.15378,0.6422,0.402442,106.057
"1,1,1-trifluoro-2-methoxyethane",COCC(F)(F)F,-4.171875,0.4972086342176293,12.0,3.154490065368808,3.749248490678093,6.75,5.75,0.0,-1.1597222222222223,0,0,2.0828471086665674,1.1951000000000005,5,0,12,117.565584,186.99136,0.0,105.63,3.342633309,0.0,2401.084493713745,3751.194515548546,0.0,181.12435178445352,25.47222222222222,27.527777777777768,439.6656410506192,-123.49898880826686,-0.3360923611111112,-0.4867361111111098,-1.257857688689063,58.60701571464288,4.88391797622024,0.9975788903510496,2.627420581336676,2.384609124921625,3.154490065368808,3.038972403517308,20.645543895475747,3.070689413661732,2.987799709983093,2.902966930303499,20.956043062677487,17.037780457514927,3.119663678997593,13.42024763292061,13.345098039215689,13.720000000000002,6.477224550898202,14.889440334626965,1.0074305555555556,0.0,0.0,1.759951289896979,23.898740430382908,-1.241616675704807,64.28,0.9737174034473576,5.632963562373095,0.2606463228162957,10.816965,10.091035,9.23,0.008642141,4.54339,1.9071,0.086292,24.329
methyl perfluoroisopropyl ether,COC(F)(C(F)(F)F)C(F)(F)F,-6.125,0.5903120969902259,15.0,4.951010560684259,5.553999601528453,11.47,1.6213661967696609,0.0,0.0,0,0,2.630843539480316,2.4232000000000005,3,0,15,175.66917200000003,282.205696,0.0,169.44,6.685266617999999,0.0,3372.259385115247,5298.657114471198,0.0,216.20117713530016,33.44888888888888,71.91111111111111,389.3234643751666,-85.88949435705017,-1.0156444444444457,-1.3208444444444345,-1.2803651620517378,103.97680763231084,6.931787175487389,0.9975789405010752,2.583270723286287,2.3409659660193225,4.951010560684259,3.952196517013467,45.93806932420104,3.997824860365288,3.886292671025039,3.792452124642216,45.537278732373736,32.81680602981152,3.978735487454345,18.35906773488711,18.862745098039216,19.52,8.012801796407185,19.66325755086454,-0.0129166666666664,0.0,0.0,2.160424797104447,43.579718073114286,-2.113562327694817,85.41000000000001,1.1313570976483185,8.056218433538229,0.153307441888252,13.381379,12.536621,9.23,0.002041723,1.24395,2.3177,0.08254,39.953
"butane, octafluoro-2,3-bis(trifluoromethyl)-",FC(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-8.21875,0.6107083294283759,16.5,6.709405496845122,8.29150262212918,19.02,2.2541587742220357,0.0,0.0,0,0,4.047828758379401,4.652200000000001,0,0,20,269.243096,434.9550960000001,0.0,272.84,11.168964000000004,0.0,5010.5215743,7934.760841739998,0.0,250.98587450230244,-4.410000000000014,2.159999999999989,222.2105016086877,-25.92455852101368,-1.0020010000000046,-1.2544000000000186,-0.6069968099999956,159.5009062499999,7.975045312499995,3.7947786436680526,2.5332898922705573,2.2899233090874453,6.709405496845122,5.45265822260991,106.20938022433631,5.507974011216815,5.380298757210282,5.294129193217753,103.46098266132924,71.96722702911256,5.395882144981884,26.393299344501088,27.850980392156863,28.96,10.669461077844314,27.66187401756613,0.0,0.0,0.0,3.44063719565667,60.516922412908855,-4.050114612517317,120.04000000000002,1.17890625,12.84375,0.0,17.818,15.582,0.0,0.000794535,0.47876,0.3705,0.079255,63.658
tetrabutyl silicate,CCCCO[Si](OCCCC)(OCCCC)OCCCC,-2.944475308641976,0.3052978072150526,12.0,4.52468746109381,14.618274536094026,21.05688311688312,11.29978814222588,0.0,11.252035777273871,0,0,15.012523226301507,4.688800000000005,36,0,57,420.4908679999999,811.183096,1052.833752,326.2676,172.62562297237596,187.47593174037607,9494.000200345365,16989.467669632977,21684.94880011966,180.09995708151484,-2.775068492109628,118.3513255740608,3355.14361436986,-220.97272885858223,-2.0691999999999924,-2.829464819944591,-8.71272163739621,85.03391905788351,1.4918231413663774,0.4372460085532151,2.11188574588648,1.7174663208893692,4.52468746109381,7.44109542623457,192.63196033242517,9.203522882664403,9.261077623547916,9.28162780186889,207.3946187534749,128.51402213672023,9.889341487414692,56.08230152949745,53.20000000000001,53.976000000000006,35.60631616766467,65.03668889816434,8.612761085915848,0.0,0.0,4.52837368512146,57.10908222207987,-5.331254864355145,284.3500000000001,0.4997499977116286,29.976371689165354,0.3860202255818773,59.462548,58.499452,36.92,0.000314355,0.16418,0.194,0.516357,100.71
"(Z)-1,1,1,4,4,4-hexafluorobut-2-ene",FC(F)(F)/C=C\C(F)(F)F,-4.8933333333333335,0.3810167776206957,14.6,4.014558659868984,4.422487376434614,9.32,7.320000000000001,0.0,0.0,0,0,2.341816982387793,2.6672,2,0,12,139.598992,205.45556,0.0,135.54,2.7922410000000006,0.0,2698.336487448498,3864.5183911116,0.0,234.8749274960056,11.222222222222223,33.333333333333336,315.66023108969046,-37.66984745962113,-0.4312111111111087,-0.5624999999999951,-0.5237433786346959,94.22312742241496,7.8519272852012465,2.791823672120355,2.5014078325928257,2.256149474363792,3.563001750182873,3.963989525232403,38.59384058870726,4.0098640588707255,3.903964536906092,3.832459455181,37.471155659823786,30.613404654302396,3.916893098870319,14.627822286962855,15.090196078431372,15.6,6.799752095808382,15.698949939166804,0.0,0.0,0.0,2.125814583693911,38.20150416979168,-1.7335242140305265,73.48000000000002,1.0029870128834868,8.012405300614688,0.0,11.355586,8.684414,0.0,0.00533096,2.71919,2.6849,0.062956,31.128
"5-trifluoromethylperfluoro-3,6-dioxanonane",FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-8.04875,0.458477471792782,18.214285714285715,6.379733266805648,11.619857095093812,26.66,4.455907316236134,0.0,0.0,0,0,6.274811749728014,5.786000000000001,0,0,28,375.02756,621.3074839999998,680.8589160000001,377.08,42.290296,35.510178,6849.228697445,11000.852526775005,12391.347016415,250.27531679292903,-12.576530612244907,-11.744897959183684,294.31545267326527,-85.77179010596338,-2.7154938775510176,-3.410000000000014,-1.9542462499999949,217.0959526160713,7.753426879145402,3.847460775997736,2.5800826369404146,2.337938655381519,6.379733266805648,7.628122385206657,209.4686651135552,7.684645858151698,7.530788149771278,7.35731176173846,213.34867676323975,158.3484813912294,7.842218139798631,36.88128186453022,38.7921568627451,40.32,14.964071856287427,38.26975302611832,0.0,0.0,0.0,3.6092375009272,85.22455880675221,-4.63159520096838,167.00000000000003,1.2276058146185882,17.198736201100598,0.139483279186509,24.99,23.506,18.46,0.000277965,0.21714,0.2452,0.112531,90.544
"(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",C=C1CC[C@H]2C[C@@H]1C2(C)C,0.6064814814814815,0.4489829994043464,42.8,2.2310808128795734,6.983127663125441,6.450201165867344,0.5744620757576451,0.0,8.926689814814814,0,0,1.0731474116685165,2.9987000000000013,14,0,26,182.90058400000004,372.891328,174.680064,139.94,42.506809514262,11.559935526074003,4226.625993287984,7859.072458217888,4807.858952630474,182.0195741687762,21.92899408284022,-10.15384615384616,1385.399467318293,85.25535183497186,0.046390532544378,0.0340828402366858,0.3811310901203322,33.64253962122457,1.2939438315855605,0.9929289675829124,2.466714588046625,2.220714588046626,2.1555387119475258,4.088795188193378,40.88795188193377,4.088795188193378,4.088795188193378,4.088795188193378,40.88795188193377,27.62711586775928,4.088795188193378,25.102694828841955,23.80392156862745,24.08,16.388435928143714,29.322317167393408,4.797962962962963,0.0,0.2692307692307692,3.739203113418216,20.641665970337687,-2.476100411405473,125.74000000000004,0.0,19.92298565640773,0.0,27.368688,16.051312,0.0,0.003335017,1.89519,0.6334,0.237553,39.542
"N-(difluoromethyl)-1,1,1-trifluoro-N-(trifluoromethyl)methanamine",FC(F)N(C(F)(F)F)C(F)(F)F,-6.11863425925926,0.4671425672353739,14.5,4.696501308307271,5.048279648763401,11.4,2.796694214876033,0.0,-4.64814814814815,0,0,2.8834614876469824,2.5506,1,0,13,167.541648,265.844396,0.0,167.4949,0.0,0.0,3204.972461824249,5202.545562797099,0.0,227.7923591044451,-3.8284023668639087,5.627218934911243,203.09173134874965,-96.06800955376642,-1.6664236686390572,-2.156936686390523,-1.568308131721,88.04812266419903,6.772932512630694,2.9889659919828304,2.666155728995438,2.434697365353582,4.696501308307271,3.900154909947791,45.29058240830706,3.9581223529917033,3.786705034139264,3.6448384400313536,41.13515862841312,29.021886230602213,3.640073992200398,16.760378732702115,17.541176470588237,18.228,6.726223353293412,17.876596804703247,0.0,0.0,0.0,2.211914423243344,40.00538361066389,-1.6021315293416656,77.19000000000003,1.2931860832308733,6.188924171922832,0.0,11.232793,11.617207,3.24,0.00164911,1.12019,1.2344,0.059638,36.521
methyl levulinate,COC(=O)CCC(C)=O,-0.3285185185185184,0.5231690070940209,8.666666666666666,3.2762115375101843,5.638958433764684,8.140000000000002,5.003659030865051,0.0,1.447361111111111,0,0,3.6742443898443913,0.5286,10,0,19,152.48288400000004,244.104484,136.065088,122.65,20.997697338188,13.345158275094,3166.29651418999,5025.244094946841,2960.1168999660936,184.2690097735975,31.79501385041552,-9.1191135734072,875.3230922526717,-129.64669625244113,0.0369706371191122,-8.881784197001126e-16,-1.01956878527673,22.53094870870577,1.1858394057213562,0.995520662281938,2.5541760869952106,2.30953756248828,3.0608205611627874,4.503825691801495,39.976143268152754,4.506218274295955,4.489969567118166,4.4471494422615,41.23358000067671,33.23523226675882,4.626395529747343,19.431172614712303,18.67450980392157,19.0,11.433491017964071,21.704606449206505,2.755366591080877,0.0,0.0,2.8149443923875803,21.600924370455672,-1.0647279559126392,104.41,0.5824978019480704,11.249849691263243,0.5824978019480704,19.09393,13.50407,43.370000000000005,0.006723978,3.52509,2.2512,0.156971,35.599
butyl levulinate,CCCCOC(=O)CCC(C)=O,-0.2651388888888888,0.4521173960702617,9.5,3.2765533155320856,7.760278777324327,11.14,7.249409190371992,0.0,3.982109210968338,0,0,6.336711131059247,1.6989,16,0,28,215.41521600000004,372.43284,272.2761039999999,170.44,40.723750437584,36.14540315679199,4656.185494605484,7792.3379351861395,5765.272631220891,177.0772984832829,37.44387755102041,7.321428571428568,1334.0689369768654,-138.70329815279544,0.0821820153061204,0.0601530612244893,-1.0222185824813033,33.47665988134668,1.1955949957623813,0.9878495390039572,2.554148570311465,2.3095127266236557,3.1531775862478155,6.4356359026159,76.64509792468303,6.438861243769193,6.416950982201581,6.359141656577246,78.77302840999137,61.82011852174367,6.600488656223928,28.09468317552804,26.850980392156867,27.279999999999998,16.82915449101797,31.950475386979036,3.5027063387083226,0.0,0.0,3.474436161255152,24.783955030340856,-2.31161681735204,146.68000000000004,0.4502784163089935,17.0805969608407,0.4502784163089935,28.104688,19.523312,43.370000000000005,0.003909958,2.00137,1.5598,0.242768,50.03
perfluoro-2-methyl-3-ethylpentane,FC(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-9.25,0.4802964036645943,16.846153846153847,7.570540958955592,10.803360514166084,24.74,2.8195272063196137,0.0,0.0,0,0,5.347004708469446,5.922800000000002,0,0,26,348.324128,569.9081279999999,720.0,352.5799999999999,40.936158000000006,13.961205000000003,6478.32612584,10364.94511232,13659.928192799996,252.88181985666532,-4.313609467455634,-3.408284023668648,293.0248372861816,-25.35791861130435,-0.9800999999999976,-1.226982248520725,-0.5937295207100562,210.3308653846152,8.089648668639047,3.785112662063328,2.5240451168543308,2.280523687764006,7.570540958955592,6.535343975621391,166.14051130117832,6.590362860696204,6.463384249619884,6.377707539783363,162.57397736713204,108.94485240577,6.478880460273046,34.21995630007283,36.09411764705882,37.52,14.00359281437126,35.8509808797279,0.0,0.0,0.0,3.8099480779216,76.30170128099843,-5.18300974560804,155.26000000000005,1.1692833533653846,17.197265625,0.0,23.386,20.034,0.0,0.000427825,0.26997,0.6063,0.103918,84.08
"trans-1,1,1,4,4,4-hexafluoro-2-butene",FC(F)(F)/C=C/C(F)(F)F,-4.8933333333333335,0.3810167776206957,14.6,4.014558659868984,4.422487376434614,9.32,7.320000000000001,0.0,0.0,0,0,2.341816982387793,2.6672,2,0,12,139.598992,205.45556,0.0,135.54,2.7922410000000006,0.0,2698.336487448498,3864.5183911116,0.0,234.8749274960056,11.222222222222223,33.333333333333336,315.66023108969046,-37.66984745962113,-0.4312111111111087,-0.5624999999999951,-0.5237433786346959,94.22312742241496,7.8519272852012465,2.791823672120355,2.5014078325928257,2.256149474363792,3.563001750182873,3.963989525232403,38.59384058870726,4.0098640588707255,3.903964536906092,3.832459455181,37.471155659823786,30.613404654302396,3.916893098870319,14.627822286962855,15.090196078431372,15.6,6.799752095808382,15.698949939166804,0.0,0.0,0.0,2.125814583693911,38.20150416979168,-1.7335242140305265,73.48000000000002,1.0029870128834868,8.012405300614688,0.0,11.355586,8.684414,0.0,0.00538569,2.73783,0.0003,0.063032,31.227
propyl levulinate,CCCOC(=O)CCC(C)=O,-0.2758796296296293,0.5663992345676488,9.272727272727272,3.2976617935622583,7.053171996137779,10.14,7.032242029834168,0.0,3.84929791824137,0,0,5.42955660749507,1.3088,14,0,25,194.437772,329.70333199999993,249.93760799999995,154.51,34.77641336049,30.324842522791997,4159.555834466986,6868.13573622029,5364.074127986241,178.89919867682926,37.04640000000002,7.00480000000001,1181.832936829794,-136.3817877475989,0.071431359999999,0.0456960000000002,-1.0215470259430453,29.82904035412581,1.1931616141650323,0.9878520897678162,2.554156909470071,2.309520667189936,3.1489968570381976,5.743364380767861,62.60132946862837,5.746479204634903,5.725320217023003,5.669498975510077,64.50363722739094,50.73223446920451,5.902600268760451,25.2068463219228,24.125490196078434,24.52,15.030600000000002,28.535185741054857,3.3942006015369106,0.0,0.0,3.282314256438797,22.893594698001124,-1.898685376309376,132.59000000000003,0.4891237167763658,15.104775922329637,0.4891237167763658,25.101102,17.516897999999998,43.370000000000005,0.002920374,1.73808,1.8958,0.214423,45.113
"(Z)-1-chloro-2,3,3,3-tetrafluoropropene",F/C(=C\Cl)C(F)(F)F,-4.928819444444445,0.4634206044754433,14.375,4.028893684748399,3.4671726342357623,7.75,2.1599895941727367,0.0,0.0,0,0,2.274269600591716,2.5984,1,0,9,105.415637,136.127698,0.0,98.8389,0.0,0.0,1947.6759874711488,2493.8675390119897,0.0,279.30904786895576,7.885535741502819,32.05395518975766,242.10534284633275,-22.01635157642353,-0.4414864197530875,-0.5104308641975313,-0.301914472504308,68.79527222915684,7.643919136572982,0.7723204524816543,2.511369147647496,2.2630602171182024,3.623281003705976,2.77444870106864,23.09004814114428,3.0234857838300853,2.949209716512521,2.9322673944629734,22.761869922291236,17.596006030248603,2.99021564841093,11.0360524399126,11.345098039215683,11.572,6.038798203592815,11.548375531735388,0.0,0.0,0.0,1.4172097224626077,30.114287513701967,-1.731612749529897,68.11000000000001,1.0469973234930432,5.899086476534113,0.0,10.084793,5.965207,0.0,0.00615245,3.43757,1.1861,0.040828,24.958
