Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA,ChemInfo_PMI3,ChemInfo_RC2,ChemInfo_RC3,ChemInfo_DIP,ChemInfo_ISO,ChemInfo_HOMO,ChemInfo_GTOT,ChemInfo_HARD,ChemInfo_SOFT
decafluoro-2-methylpropane,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-7.1875,0.5672091893442262,238.02399999999997,-0.7000000000000002,69.48943140028172,0.0,113.46875,0.0,0.0,0,0,2.748360901840153,3.3816,22.004,0.9569897115241798,328.0,945.0,1323.0,0.0,954.0,648.0,4186.449725497701,2714.690571352,6419.52413037033,7355.870692381531,14.258090000000005,22.321221,39.57142857142857,299.0321232498358,13.583004571428573,13.792857142857144,253.05121591142856,25.714285714285715,-4.591836734693868,139.49658136962918,-26.99350116723636,4.492902857142859,5.84257142857143,-1.0433163265306256,-1.3061224489795826,-0.6320250000000008,-19.37571747448984,1.836734693877551,9.964041526402085,0.5224489795918363,7.7502869897959155,3.820198257923828,19.01259499152126,4.13236187223308,0.5248476793205019,169.32593889277774,4.345587203085085,0.0,0.0,0.0,19.0,1.4571428571428573,1.3909119396717415,5.2470350341894925,0.0,4.857142857142857,9.0,1.4959183673469387,1.4959183673469387,0.0,13.1,0.863120568566631,12.083687959932837,21.93791268448173,43.59930121219625,41.40981890983796,-2.8743020621236544,84.82000000000002,1.8024553571428568,16.765625,0,2.6390573296152584,0.0,0.0,4.663439094112067,0.0,862.7099063,0.81042,0.58584,0.1117,45.21,-0.38585,-1150.807059,0.40152,2.490535963
"1,1,1,2,3,3-hexafluoro-3-(2,2,3,3,3-pentafluoropropoxy)propane",FC(C(F)(F)F)C(F)(F)OCC(F)(F)C(F)(F)F,-6.312378944633409,0.7194636027196654,297.04299999999995,-0.8100000000000003,91.49839626150803,9.23,131.6594739701436,0.0,-3.1388888888888893,0,0,4.489268864818007,3.6938,32.852000000000004,1.0217252382938211,385.0,945.0,708.0,476.0,1174.0,852.0,5094.933484647473,3507.7937551872,7608.052121910159,8073.862210220272,22.123181714546995,33.783189817849,31.047619047619047,242.61588022130823,12.130962095238097,11.865714285714288,230.4792350788213,136.9523809523809,18.75963718820862,807.1779502194821,-75.43376719534646,8.53721180952381,12.109457142857146,-1.2095877551020475,-1.5532653061224448,-1.255603403659045,-22.16327428523898,6.521541950113378,38.43704524854677,0.6910204081632649,7.437841192861095,1.9925053246080036,19.01308120423365,4.1317407358230325,0.5242915695468424,286.9119138727026,4.643949079355368,1.3176814855409225,0.8621392896287469,0.4330127018922194,24.333333333333336,1.337142857142857,1.3263030672869665,7.720239093021522,0.0,6.476190476190476,11.75,1.2630385487528346,1.4235449735449737,0.0,17.12,1.615250265088252,33.92025556685329,50.44356221755958,69.84314464548783,60.14993384210392,-3.329714020427617,120.63000000000002,1.8352670989819952,20.529932756428828,18,2.8903717578961645,2.8903717578961645,2.9444389791664403,5.147494476813453,9.23,2496.140043,0.21128,0.20249,2.6989,69.72,-0.33153,-1403.837259,0.36595,2.732613745
"1,1,2,2,3,3-hexafluoro-1-methoxypropane",COC(F)(F)C(F)(F)C(F)F,-5.442708333333333,0.6071623033716994,178.03099999999998,-0.46,57.94083501808366,9.23,72.12814814814816,0.0,0.0,0,0,2.760641503419881,2.1260000000000003,22.907,1.048171492023409,212.0,610.0,297.0,14.0,698.0,516.0,3002.724685898621,2090.4234970111997,4098.776712575711,5287.721666654161,15.438749619396004,20.977329384547005,24.8,200.18164572657471,11.09250906666667,10.498,216.9082051532997,132.0,28.0,792.8702280005061,-96.17507034252404,6.281766933333334,9.209839999999998,-0.7682639999999972,-1.0193777777777715,-1.2626775346381514,-18.18701265522743,8.8,52.85801520003374,0.7219555555555554,6.484513428892246,0.9975789698063005,19.007065281229327,4.122022224185814,0.5320129122886268,121.85857788644444,3.689966031510056,0.2041241452319315,0.0,0.0,14.999999999999996,1.2506666666666666,1.2882417105524129,4.856669879974558,0.2185416666666664,4.047619047619048,7.0,1.0901587301587303,1.3774891774891775,0.0,10.07,1.8062389286533893,27.09358392980084,39.501286393739534,44.87543828110184,38.92236342218095,-1.8287866664295571,83.65000000000002,1.804809011741057,11.94145876789348,0,2.3978952727983707,1.0986122886681098,0.0,4.204692619390966,9.23,580.1085656,0.98142,0.87141,1.3773,47.8,-0.32405,-829.025847,0.38659,2.586719781
"2,2-difluoroethylbis(trifluoromethyl)amine",FC(F)CN(C(F)(F)F)C(F)(F)F,-5.838611111111112,0.5071554128265497,214.035,-0.6000000000000001,66.91819426463262,3.24,91.3015277777778,0.0,-2.4097222222222223,0,0,3.473875236294897,2.5931000000000006,24.82,0.9900566980982088,266.0,346.0,679.0,588.0,844.0,612.0,3663.8153181981615,2510.8181826816,5284.525373304391,3700.2084569696,16.181430714546998,23.907020836849,28.875,228.9884573873851,11.78244325,11.46405625,231.35013262267165,119.75,17.984375,719.0647067965808,-113.07534758402812,6.57945975,9.5684,-1.128800000000005,-1.4959128906249988,-1.4982110949673468,-38.25513768188606,7.484375,44.9415441747863,0.7097558593749996,6.812964987223085,1.9867722272346944,19.01039435519869,4.12927545243996,0.5248476793205018,168.99506181109527,3.979860001120618,1.414213562373095,0.0,0.0,17.666666666666668,1.31175,1.330742903164214,5.723656318013169,0.0,4.685714285714286,8.75,1.2071428571428573,1.4164835164835166,0.0,12.09,1.7028195311147831,27.24511249783653,31.846705904237304,51.10845859334435,46.60845859334435,-2.008656715054105,91.28000000000002,1.8236043674664764,15.56466167076043,0,2.5649493574615367,2.5649493574615367,0.0,4.5217885770490405,3.24,1037.00363,0.64826,0.48739,1.2479,51.32,-0.30987,-1007.662433,0.38435,2.601795239
ethyl pentafluoroethyl ether,CCOC(F)(F)C(F)(F)F,-5.608125,0.5680561649665469,159.033,-0.39,53.77529961515744,9.23,59.73916666666666,0.0,0.3811111111111109,0,0,2.586899770293594,2.178,22.627999999999997,0.990754295432172,194.0,460.0,60.0,21.0,618.0,468.0,2642.8014257488503,1874.3407641760004,3818.06308536868,3901.101722959421,15.573113524245002,20.668663141396003,21.2,176.18676171659,10.473740000000005,9.7,208.99911796558305,137.73333333333335,46.78222222222221,848.0940340555007,-106.9918531210762,6.0681264,8.991493333333333,-0.5490471111111084,-0.7499999999999944,-1.2450970583610004,-15.995867929610933,9.182222222222224,56.53960227036672,0.6999999999999995,5.907233402621998,0.9880224869024627,19.00716007854709,4.126042049561832,0.5252893471213236,110.49084222380952,3.38235659039971,0.375,0.0,0.0,13.666666666666664,1.2,1.2655995843805223,4.77611464965535,1.0552083333333335,3.761904761904762,6.25,0.9892063492063492,1.3338095238095238,0.0,9.06,1.825605199016944,27.384077985254155,33.72513208833294,40.703816474905,34.75074161598411,-1.8969254057259533,81.89000000000003,1.803090164724084,10.27885495449962,0,2.302585092994046,1.3862943611198906,0.0,4.02535169073515,9.23,576.5416189,0.91226,0.87689,2.6791,48.05,-0.32116,-729.803152,0.40425,2.473716759
"1,1-bis(difluoromethoxy)-1,2,2,2-tetrafluoroethane",FC(F)OC(F)(OC(F)F)C(F)(F)F,-6.152916666666666,0.5494650517939564,232.02599999999995,-0.6400000000000001,71.385451053443,18.46,96.3374074074074,0.0,-8.499305555555557,0,0,4.061092204865006,2.6504000000000003,24.072,0.9957179354104976,296.0,613.0,611.0,672.0,922.0,672.0,3978.5392071981614,2762.6528196816,5578.868387572851,4972.760010241311,15.813225809698,19.407123776,32.125,248.6587004498851,12.3939015,12.103749999999998,229.7716861708436,93.75,-7.015625,554.966230563481,-112.33330919545732,5.953263,8.3915,-2.005156250000004,-2.562656249999996,-1.9968694622007643,-30.75352974217887,5.859375,34.68538941021756,0.6285937499999997,6.9104804068772285,2.9898160787938366,19.009655894727157,4.127181032970407,0.5258291204648522,211.7981907285173,4.09472396085482,1.5580782047249226,0.3333333333333333,0.0,19.0,1.355,1.325767219789881,6.13851272125208,0.0,4.9523809523809526,9.5,1.3029761904761905,1.4462585034013606,0.0,13.1,1.75,28.0,39.73841545211865,54.75,50.25,-1.797024340680884,93.04,1.834920007618642,17.39259628575665,4,2.6390573296152584,2.833213344056216,1.6094379124341005,4.663439094112067,18.46,1170.384803,0.64854,0.43185,0.9511,51.84,-0.35823,-1102.750273,0.42077,2.37659529
"2-(trifluoromethyl)-4,4,5,5-tetrafluoro-1,3-dioxolane",FC(F)(F)C1OC(F)(F)C(F)(F)O1,-5.413333333333332,0.5746184548389556,213.028,-0.5700000000000001,66.21408449698754,18.46,87.60972222222223,0.0,0.0,0,0,1.9981784916515093,2.1072,21.907,1.0420689053026566,308.0,732.0,280.0,588.0,840.0,648.0,3616.583819048392,2666.6200318464003,5975.36044878245,5766.26469718468,15.058363904849005,23.610875282,33.714285714285715,258.3274156463137,12.54171142857143,12.286428571428573,227.7053833478035,59.42857142857143,-1.4285714285714228,344.2539980213386,-65.1148536488366,4.894998857142857,6.672885714285716,-1.4545142857142912,-1.8428571428571376,-1.305745667999999,-16.905452486892813,4.244897959183674,24.58957128723847,0.5802551020408161,7.320027225723654,2.983462429265344,19.00888507434444,4.1267330554729895,0.5263172106170522,167.24449977393004,4.221974024029475,2.3845742873097477,1.1175539212367174,0.0,17.333333333333332,1.3685714285714283,1.3183824270096838,7.942016850896115,0.0,4.666666666666666,9.25,1.3380952380952382,1.417948717948718,0.0,13.09,1.6893917467430877,23.651484454403228,46.32754752367284,50.58205606753078,46.2648206872839,-1.948671510625492,80.42000000000003,1.885195059533236,15.876908022186718,22,2.6390573296152584,3.49650756146648,3.1354942159291497,5.0369526024136295,18.46,877.2570334,0.63997,0.57615,1.6244,47.26,-0.34192,-1002.319715,0.39202,2.550890261
hexyl hydroxyethanoate,CCCCCCOC(=O)CO,-0.5263903061224486,0.4672663263671921,144.08499999999998,-0.5700000000000001,67.36314691035244,46.53,4.648806689342404,8.262936271730915,2.0624047304106825,1,1,7.145540412609662,1.1022,42.18680000000001,1.1859890409244254,96.0,106.0,52.0,48.0,496.0,506.0,1938.273995,1831.9739940000009,2110.1672179999987,1980.873833,31.354618477583998,52.81071552764099,5.111111111111111,71.78792574074073,7.699062962962965,6.081111111111111,167.75522735242535,95.1851851851852,21.377229080932764,987.5997220740742,-115.0428268971518,2.850344296296296,4.018340740740738,-0.1301133058984943,-0.1711111111111116,-0.806078395167822,-4.970593802450348,3.525377229080933,36.57776748422497,0.1599999999999999,1.142934044547357,0.9879408544493248,16.014204258441797,3.5552604737559976,0.7412637346069029,107.90280984147304,3.2364826271310863,0.7945759751233813,0.473461712529338,0.2675373872540925,14.666666666666666,0.9733333333333332,1.1463139032214456,7.073416032168172,2.124734977324263,5.0,7.5,0.5481481481481482,0.8583333333333333,0.0507575757575757,10.03,1.3195212983796365,35.62707505625018,27.589106103034624,40.56898524031357,25.491036732909883,-1.7986590165903475,136.89000000000004,1.8777776712103689,5.382676975533113,5,2.4849066497880004,2.079441541679836,1.9459101490553128,4.343805421853684,46.53,1274.934594,0.43794,0.39665,1.6329,94.22,-0.26843,-539.96107,0.28372,3.52460172
"1,1,1,2,2,3,3-heptafluoro-4-methoxybutane",COCC(F)(F)C(F)(F)C(F)(F)F,-6.282708333333334,0.6554302181595001,209.04,-0.53,68.47131253540651,9.23,85.74512471655329,0.0,-1.9865972222222217,0,0,3.181617592569089,2.4657,27.825,1.004654278954567,254.0,778.0,462.0,144.0,816.0,612.0,3508.944195048391,2474.9845268464,5048.65439393605,6456.676301640102,18.982511524245,28.168755169396,24.0,194.94134416935503,10.924812,10.298333333333334,214.93828029187472,159.77777777777777,40.543209876543216,962.7522591178392,-96.59888441386413,7.534264,11.06765,-0.7108194444444429,-0.9478086419753068,-1.2366213860840256,-17.583883810489976,8.876543209876543,53.48623661765774,0.7227469135802465,6.502705146926492,0.9975776991938814,19.008922996944765,4.12735926250048,0.5254110154699814,151.76134872847842,4.078475280388245,0.5,0.1875,0.0,17.666666666666668,1.2377777777777774,1.2821415109327066,5.547809619534665,0.5975836167800457,4.833333333333333,8.25,1.0648148148148149,1.358974358974359,0.0,12.08,1.788215812371376,32.18788462268477,39.975736941138216,53.20290353707284,46.199420985813646,-2.520447427752674,99.5,1.8164523624942228,13.638009840491405,3,2.5649493574615367,1.9459101490553128,1.3862943611198906,4.5217885770490405,9.23,1073.676192,0.48762,0.47085,2.9289,59.17,-0.27858,-967.551023,0.32436,3.082994204
tert-perfluorobutyl methyl ether,COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-6.640625,0.6496451631892601,247.03599999999997,-0.6700000000000002,76.80238334125897,9.23,108.87874999999998,0.0,0.0,0,0,3.270596864719236,3.0585000000000004,27.905,0.9607678669215596,330.0,894.0,1386.0,0.0,976.0,708.0,4228.790715347932,2907.1499925168,6507.139923864731,7312.1294772048,18.713783714547,29.275713672547003,30.11111111111111,234.93281751932955,11.95609377777778,11.628333333333334,228.12009227140257,131.11111111111111,34.839506172839506,754.8008015354769,-79.71584649612011,7.401599111111111,10.58902777777778,-1.1270317901234508,-1.454475308641975,-1.2658952198692628,-21.466317779177714,7.283950617283951,41.93337786308205,0.7016358024691355,7.234312431383344,0.9975783273776012,19.011793570674318,4.131485355301146,0.5248476793205017,182.0016416479448,4.503730163097263,0.0,0.0,0.0,20.333333333333336,1.322222222222222,1.3198783878858569,5.45356311240249,-0.3110416666666671,5.404761904761904,9.75,1.2330687830687832,1.41968253968254,0.0,14.1,1.6758220575766962,30.16479703638053,24.379302715188278,59.04575547229285,54.18061875412661,-2.721209579053786,103.02000000000002,1.8159465186094803,16.96691017177982,0,2.70805020110221,0.0,0.0,4.795790545596741,9.23,890.9195905,0.67997,0.56731,2.1231,58.58,-0.30652,-1166.056085,0.34775,2.875629044
"1-difluoromethoxy-1,1,2-trifluoroethane",FCC(F)(F)OC(F)F,-4.35300925925926,0.5569539247888381,147.022,-0.39,47.41035750076082,9.23,57.81791666666666,0.0,-5.881574074074075,0,0,2.825644034563921,1.7879,18.011,1.02110635890645,162.0,244.0,245.0,98.0,580.0,420.0,2496.5051767488508,1705.862467176,3076.65682569474,2203.82013913954,11.894987714547003,14.018248314848998,25.83333333333333,208.04209806240425,11.344054666666668,10.7975,219.86309244543725,101.66666666666669,7.138888888888891,620.3045846208297,-95.5409529856103,4.999470666666666,7.312425,-0.8577312499999994,-1.130624999999995,-1.3022043867058395,-19.109399647778044,8.472222222222223,51.69204871840248,0.7168749999999996,6.439532126396682,1.9925907727545005,19.00571972445614,4.119345998461589,0.5348387244753858,107.3776375805669,3.087718863691521,0.2886751345948128,0.0,0.0,12.33333333333333,1.2700000000000002,1.297392009981972,4.707526635983852,0.0,3.261904761904762,5.75,1.1281746031746034,1.4042328042328045,0.0,8.06,1.8250112108241767,21.900134529890124,38.32510694860055,36.571870109864406,32.949313860946134,-1.5000026660394972,67.80000000000001,1.806901278000163,10.334101216751048,0,2.19722457733622,1.0986122886681098,0.0,3.828641396489095,9.23,496.7919078,1.29271,1.01741,1.9956,37.38,-0.34307,-690.501315,0.40018,2.498875506
"1,1,2,2,3,3,4,4-octafluoro-5-methoxypentane",COCC(F)(F)C(F)(F)C(F)(F)C(F)F,-6.1764120370370375,0.6775444418619857,240.04899999999995,-0.6000000000000001,79.00179005272935,9.23,100.17732851473924,0.0,-2.081041666666666,0,0,3.942061224489797,2.8038000000000007,32.721,1.0406539890031032,280.0,958.0,650.0,344.0,934.0,708.0,4015.163704198161,2859.545556681599,5566.956522143079,8057.796402296442,22.526273429093997,35.29432788139599,23.33333333333333,191.19827162848387,10.805028380952384,10.155714285714286,213.53119110514257,185.23809523809524,36.91609977324262,1131.1007975138334,-96.90213242403676,8.76973295238095,12.902828571428566,-0.6708653061224477,-0.8979591836734666,-1.2181543833981,-17.158855035822626,8.820861678004535,53.86194273875397,0.7220408163265305,6.509921688234484,0.99757711353512,19.00913991001233,4.124446221326368,0.5316506538582549,182.65408555466323,4.428254076913455,0.8643215990351305,0.2332531754730548,0.0721687836487032,20.33333333333334,1.2285714285714282,1.277784225490059,6.124744510661994,0.5461380385487531,5.619047619047619,9.5,1.0467120181405896,1.3453968253968256,0.0,14.09,1.7723388509380995,37.21911586970009,43.91158162816208,61.55080072672916,53.944620547523726,-2.8472247061838134,115.35000000000002,1.828478936745619,15.407272330491486,5,2.70805020110221,2.5649493574615367,1.791759469228055,4.795790545596741,9.23,1447.990084,0.3586,0.34914,1.7827,70.11,-0.27561,-1106.064854,0.31089,3.216571778
"3,4,4,4-tetrafluoro-3-(trifluoromethyl)-2-butanone",CC(=O)C(F)(C(F)(F)F)C(F)(F)F,-6.280671296296296,0.6096716760382176,209.04,-0.8200000000000003,67.51928940594338,17.07,81.53995370370369,0.0,-0.1101388888888887,0,0,2.665624502176153,2.408300000000001,26.629999999999995,0.9845417129669076,272.0,735.0,735.0,0.0,814.0,588.0,3506.9120670483912,2402.8704828464,5220.09825041542,6193.617528553021,18.093285714547,28.741955644547,27.75,219.18200419052445,11.4506055,10.980625,218.69085882532792,120.0,40.25,696.1409943713203,-40.479977725724176,6.585588,9.40999375,-0.3789941406250009,-0.4987890625000004,-0.5318621720376608,-10.770571830793129,7.5,43.50881214820752,0.7005859374999996,7.216588599072303,0.995958959883902,19.009418168384418,4.128705073225308,0.5248476793205016,135.27973341259298,4.115551061826276,0.0,0.0,0.0,17.333333333333332,1.2825,1.291453596929034,5.120644749353971,-0.1101388888888887,4.833333333333333,9.5,1.1604166666666669,1.358974358974359,0.0,12.08,1.7489992230622806,27.98398756899649,32.799147991601004,51.96266266456261,45.230738554131634,-2.323717058312609,95.20000000000005,1.8049370891165373,13.432638760383238,0,2.6390573296152584,0.0,0.0,4.6443908991413725,17.07,742.4830344,0.86502,0.68081,2.2917,55.5,-0.28588,-966.389839,0.22805,4.385003289
"1,1,1,2,3,3-hexafluoro-3-(2,2,2-trifluoroethoxy)propane",FC(C(F)(F)F)C(F)(F)OCC(F)(F)F,-5.990973639455781,0.6992206360329705,247.03599999999997,-0.6700000000000002,76.80238334125897,9.23,106.37403061224492,0.0,-2.6701388888888893,0,0,3.882699571593224,3.0585000000000004,27.905,1.0150174188327852,313.0,627.0,594.0,443.0,976.0,708.0,4228.790715347932,2907.149992516799,6190.08939341959,5349.534871464051,18.713783714547,26.963280817849004,29.88888888888889,234.93281751932955,11.95609377777778,11.628333333333334,228.12009227140257,127.11111111111111,17.839506172839503,754.8008015354769,-79.7158464961201,7.401599111111111,10.589027777777778,-1.127031790123456,-1.454475308641975,-1.2658952198692628,-21.46631777917772,7.061728395061729,41.93337786308205,0.7016358024691354,7.234312431383344,1.9925100740384465,19.011186303860026,4.129846437233758,0.5245467920241248,221.0158291124282,4.22413010741981,1.291265877365274,0.4330127018922194,0.3247595264191645,20.333333333333336,1.322222222222222,1.3198783878858569,6.818394439534879,0.0,5.404761904761904,9.75,1.2330687830687832,1.41968253968254,0.0,14.1,1.6758220575766962,30.16479703638053,45.66959668491453,59.04575547229285,52.04227292103367,-2.7386695790537856,103.02000000000002,1.8298471039300437,17.119889251418755,9,2.70805020110221,2.70805020110221,2.302585092994046,4.795790545596741,9.23,1780.087187,0.29627,0.28394,2.0662,58.78,-0.32931,-1166.067644,0.36622,2.730599093
n-propyl glycolate,CCCOC(=O)CO,-0.5492129629629627,0.5275727849856404,108.052,-0.5700000000000001,48.26832056716263,46.53,4.451388888888889,8.086864134542706,1.7817932728647017,1,1,4.258802624416797,-0.0681,28.335799999999985,1.1761575273696134,84.0,90.0,30.0,18.0,382.0,362.0,1499.3852479999996,1326.5391029999998,1529.041607,1390.603646,20.32024104849,29.747645093094,7.0,83.29918044444442,8.05235377777778,6.466666666666667,168.861231005555,82.44444444444443,19.35802469135803,724.098057777778,-108.0167284099173,2.6326711111111103,3.5630277777777764,-0.231548456790125,-0.3000000000000007,-0.8407045351262342,-5.32813938379441,4.580246913580246,40.22766987654322,0.2166666666666666,1.1010553808438877,0.9879449363182644,16.01420230013853,3.5552500667077678,0.7412660051127186,62.98926490470708,2.683897088641729,0.4927992798267444,0.1443375672974064,0.0,10.666666666666666,1.0,1.150255913844806,4.940699577817226,1.8935062358276644,3.5,6.0,0.6055555555555555,0.911111111111111,0.0763888888888889,7.03,1.4152689500270954,25.47484110048772,26.764480759344572,30.450918149481154,17.241437504407067,-0.5441715319669442,94.62000000000002,1.832517180536036,5.339315627629253,1,2.19722457733622,1.6094379124341005,0.6931471805599453,3.784189633918261,46.53,706.7982023,0.77325,0.71545,3.4185,62.65,-0.26715,-422.109658,0.26903,3.717057577
"2,2,2,1,1-pentafluoroethyl 2,2,2-trifluoroethyl ether",FC(F)(F)COC(F)(F)C(F)(F)F,-6.140625,0.6471636236161262,216.027,-0.6000000000000001,66.27190582393614,9.23,92.54666666666668,0.0,-2.6532638888888886,0,0,3.124973961101074,2.7204,23.009,0.9856990247196016,284.0,598.0,198.0,462.0,858.0,612.0,3722.571206198161,2522.5889626816,5546.081064323589,4873.393063903421,15.170021809698005,19.715508496849,32.0,248.1714137465441,12.3300472,12.094,232.7263795287332,94.93333333333334,15.128888888888886,552.9607729710889,-76.13512516465461,5.916062399999998,8.379173333333334,-1.2911884444444477,-1.65439999999999,-1.29815994060176,-22.95932094548581,6.328888888888889,36.86405153140593,0.6695999999999996,7.249054642407435,1.9925110628771967,19.010427313531235,4.129603997083941,0.5243114338570798,183.8837195771113,3.876329594679463,1.125,0.5625,0.0,17.666666666666668,1.352,1.3335259628961926,6.08991711906023,0.0,4.619047619047619,8.5,1.292063492063492,1.4446886446886449,0.0,12.09,1.640223928941852,24.603358934127783,42.07942937373768,49.88754449308178,45.45998211064771,-2.412825485289173,87.17000000000003,1.817545995398907,15.365327942741215,9,2.5649493574615367,2.5649493574615367,2.302585092994046,4.5217885770490405,9.23,1285.836373,0.40893,0.39308,1.6569,48.51,-0.34841,-1027.543922,0.40657,2.459601053
"2,2,3,3,5,5,6-heptafluoro-1,4-dioxane",FC1OC(F)(F)C(F)(F)OC1(F)F,-5.5564583333333335,0.5746184548389556,213.028,-0.5700000000000001,66.21408449698754,18.46,88.06909722222224,0.0,0.0,0,0,1.9981784916515093,2.1072,21.907,1.0467334643811157,307.0,834.0,476.0,294.0,840.0,648.0,3616.583819048392,2666.6200318464003,5912.40355629891,6501.683964173822,15.058363904849005,23.523950997,33.714285714285715,258.3274156463137,12.54171142857143,12.286428571428573,227.7053833478035,59.42857142857143,-2.428571428571423,344.2539980213386,-65.1148536488366,4.894998857142856,6.672885714285716,-1.4545142857142912,-1.8428571428571372,-1.3057456679999992,-16.905452486892813,4.244897959183674,24.58957128723847,0.5802551020408161,7.320027225723654,2.983761265751637,19.007881795981145,4.122425933285628,0.5320711746737478,164.11764745410937,4.216963617748922,2.2296174948665057,0.81136770338882,0.2165063509461096,17.333333333333332,1.3685714285714283,1.3183824270096838,8.731863311145165,0.0,4.666666666666666,9.25,1.3380952380952382,1.417948717948718,0.0,13.09,1.6893917467430877,23.651484454403228,50.06592986410867,50.58205606753078,48.392573765172486,-2.1677915106254924,80.42000000000003,1.887277418557311,15.924485976940074,20,2.6390573296152584,3.49650756146648,3.044522437723423,5.075173815233827,18.46,816.7093591,0.74557,0.61887,1.287,47.86,-0.33564,-1002.308925,0.39244,2.548160228
cis-tri(methylphenyl)trisiloxane,C[Si@]1(c2ccccc2)O[Si@@](C)(c2ccccc2)O[Si@@](C)(c2ccccc2)O1,-2.650625944822375,0.623750452300125,384.48600000000016,-1.809350649350649,163.8581553193871,27.69,20.45558319160997,3.451700680272109,6.479861111111111,0,0,4.791311090709968,2.987400000000002,116.33700000000005,1.3011562084400283,202.66666666666663,353.33333333333337,419.0,421.0,1560.0,1968.0,6188.137755000001,7607.289390000001,11120.838033,12834.359394,162.90992171637603,294.31602505364106,5.776325344952796,121.33603441176471,7.320828470588235,5.749858823529411,154.04722832052306,171.18518518518516,-15.629629629629624,2913.3288211764707,405.826740711628,3.9982814117647054,5.427282352941173,-3.881840138408304,-4.999474048442906,-10.324472543768143,-18.55206850159057,3.3565722585330424,57.12409453287197,0.1190089965397923,2.352687640135943,0.415013322989667,28.09177415212301,3.5252320534015738,0.7954239488530753,141.38463971105716,6.296201350973285,7.195969517526921,4.7280266967655935,3.4505596723648777,35.99999999999999,0.9491764705882356,1.093792684449427,17.376801423868464,6.479861111111111,15.25,36.0,0.5127450980392156,0.7018518518518518,0.0,198.06,1.5197284615795614,77.50615154055764,32.472105082940466,94.56591751591648,83.02320357896384,-5.763014841113165,315.9300000000001,2.0516356724118388,13.163426355287225,120,3.688879454113936,5.792441798590616,5.793585091398078,8.351345197315172,27.69,3907.292764,0.1529,0.12948,0.6422,264.26,-0.24565,-1908.87415,0.23371,4.278807069
