material or substance name,Validation,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA
DIACETONE ALCOHOL,0,-0.8275462962962963,0.5773011105328565,104.06399999999998,-0.37,49.51971745205236,37.3,0.0,8.967222222222222,4.709097222222223,1,1,2.161286271443729,0.7363999999999999,31.595799999999983,0.9230807650441132,72.0,56.0,49.0,0.0,356.0,350.0,1389.7134959999994,1254.953543,1861.8004220000005,1317.3413489999998,23.355162858187995,40.67694938849,5.0,69.48567479999997,7.628404800000003,6.004,167.5340266217994,71.19999999999999,22.56,715.056216,-60.17718713997698,1.9334687999999995,2.761379999999999,-0.2184510000000019,-0.2264000000000016,-0.2013699532656367,-1.03600506040661,3.56,35.7528108,0.1476,1.1508369018627589,0.9924485627938175,16.010195481300624,3.5433315341051568,0.7527158995747185,39.927353954663,2.837515820925691,0.0,0.0,0.0,10.666666666666664,0.9679999999999996,1.1455255010967735,4.258454363439399,4.709097222222223,3.6666666666666665,5.5,0.536666666666667,0.825925925925926,0.0657407407407407,7.02,1.295461844238322,25.90923688476644,22.778519384778686,29.38046564681149,18.06436998969682,-0.8144454022884257,102.84000000000012,1.784885093045106,3.343499004265241,0,2.19722457733622,0.0,0.0,3.784189633918261,37.3
FURFURYL ALCOHOL,0,-0.0069444444444444,0.562462027989617,92.05299999999998,-0.7600000000000001,41.38490825016642,33.370000000000005,4.732638888888889,8.332731481481481,-0.0069444444444444,1,1,1.129706979877463,0.7719,24.63079999999999,1.2739096167158708,90.0,57.0,30.0,0.0,314.0,326.0,1239.3529909999995,1230.2108830000004,1491.966184,902.0891600000002,17.89858542909399,27.470231342849,8.307692307692308,95.33484546153842,8.055138153846153,6.5223076923076935,162.64463570773034,56.0,4.0,499.06020630769245,-3.825406486132344,1.7300190769230763,2.311323076923076,-0.2676846153846148,-0.3307692307692297,-0.1648394095384619,-1.2863987378269013,4.307692307692308,38.38924663905327,0.1951479289940828,1.2994191981766734,1.9909474167178,16.01045715843985,3.544817014650566,0.7515275159729926,29.82382932405708,2.893964528042328,0.4927992798267444,0.2041241452319315,0.0,8.666666666666664,1.0061538461538464,1.1280493141663803,6.536362811311526,0.0,3.1666666666666665,8.25,0.6333333333333333,0.8416666666666667,0.0773809523809524,7.02,1.4604846813131116,18.98630085707045,27.76929513764302,25.642153407360933,17.24361516920525,-0.9038874444842644,73.59000000000006,1.9407480524370904,3.6918760844669714,2,2.3513752571634776,2.883403088580071,2.409194828052304,4.793204560188733,33.370000000000005
"N,N-DIMETHYLACETAMIDE",0,0.092592592592593,0.4099068828368629,78.05,-0.53,37.75543314126651,20.31,0.0,0.0,1.5277777777777777,0,0,1.6399397623400358,0.0945,24.36799999999999,1.0000000000000004,58.0,14.0,0.0,0.0,266.0,264.0,1038.3651099999993,950.1061329999998,1147.4725979999994,908.8794199999998,17.010320143640996,24.168222873641,5.333333333333333,69.22434066666662,7.612106133333332,6.015660000000001,171.20850941271607,58.399999999999984,24.160000000000007,532.3489177333332,-191.48247799854167,1.2385519999999997,1.9258399999999989,0.101715999999999,0.0802048888888893,-1.282393681603419,-14.80617497819805,3.893333333333332,35.48992784888888,0.1366515555555555,1.2028335844513138,0.9939085224777666,16.010059638159195,3.543831147425104,0.7517226495089941,28.02221252928362,2.338675706704771,0.0,0.0,0.0,8.000000000000002,0.969866666666667,1.1579285158181103,3.333333333333334,4.976851851851852,2.7333333333333334,5.0,0.5377777777777777,0.8944444444444444,0.0,5.02,1.471602261409798,22.074033921146967,19.728489510937536,20.090604616000547,15.66304223356648,-0.2230238172766021,78.77000000000008,1.7539409800204082,3.599144982823696,0,1.9459101490553128,0.0,0.0,3.295836866004329,20.31
ACETAMINOPHEN,0,-0.1151020408163263,0.5950261967780848,142.093,-1.51,64.66690538413799,49.33,0.0,11.460032596371882,1.437358276643991,2,2,2.1081569077654403,1.3505999999999998,42.41050000000002,1.2019802055670823,146.0,140.0,102.0,78.0,474.0,489.0,1871.389595,1845.648643,2487.700462,2105.3343510000004,28.809124143641,46.856979054547,8.1,93.56947975,7.884768600000003,6.374245,163.03781756766207,82.0,18.0,728.8467337499998,42.67439897770464,2.0245318,2.8880799999999995,-0.4007200000000018,-0.4570900000000008,0.3045914208000022,0.2401017796274972,4.1,36.44233668749999,0.1567027499999999,1.4446697682706264,0.9959582875611446,16.0102059054158,3.5438697800014727,0.7517898782883613,69.73076429963197,3.6704211934727713,1.745558471736684,0.7889911321932253,0.5326569984497611,13.333333333333332,0.9973999999999998,1.128915690523343,8.824991476997177,1.437358276643991,5.066666666666666,15.0,0.6166666666666669,0.7871794871794873,0.0885780885780884,11.03,1.595461844238322,31.90923688476644,32.42656669307337,36.87439173532016,24.82315568121805,-1.5864600110429774,117.24000000000008,1.9447815369026509,5.422959994415818,12,2.772588722239781,4.541298109393681,4.22683374526818,6.032636480392525,49.33
BIS(DIFLUOROMETHYL)ETHER,1,-3.375000000000001,0.4983278985227967,116.01300000000002,-0.32,36.87987998343798,9.23,44.91666666666667,0.0,-6.750000000000002,0,0,2.660513943541488,1.4482,13.093000000000002,0.9754895892494558,120.0,84.0,196.0,0.0,462.0,324.0,1990.2856675990809,1321.3014373408002,2190.8201261891404,936.9734593408,8.351225809698,7.751404776000002,27.77777777777778,221.1428519554534,11.763297333333334,11.296666666666669,224.7879045989997,72.22222222222223,-6.419753086419751,442.3717167164672,-94.48836739101218,3.657576,5.3358,-1.0156444444444452,-1.326419753086419,-1.369262818116,-20.693894569880168,8.024691358024691,49.15241296849635,0.6980246913580244,6.317380021052909,2.988228894493853,19.004935958259228,4.118641083414183,0.5350450234000921,78.67929877609663,2.5641869124405816,0.0,0.0,0.0,9.666666666666666,1.3022222222222224,1.3126425090312377,4.05027744715626,0.0,2.476190476190476,4.5,1.191534391534392,1.4462585034013606,0.0,6.05,1.8365916681089791,16.529325012980813,21.791230888359408,28.287388917735136,28.287388917735136,-0.7827501094837497,51.95000000000001,1.7870232048976569,8.587096849043942,0,1.9459101490553128,0.0,0.0,3.367295829986474,9.23
p-METHOXYPHENOL,1,0.2600000000000002,0.6127725486570803,116.07499999999996,-1.1800000000000002,53.70412421559647,29.46,4.858055555555556,8.796632653061224,0.0,1,1,1.5831674610154003,1.4008,34.6588,1.2433285811286718,116.0,106.0,50.0,34.0,388.0,410.0,1529.913361,1542.9533009999998,1938.897763,1713.9088009999998,24.365611238791995,37.83970146254699,7.647058823529412,89.99490358823529,7.837338588235294,6.29235294117647,161.0473106134701,69.76470588235294,14.352941176470583,623.4138715294117,-2.925310842336508,1.8185938823529408,2.502999999999999,-0.2047000000000006,-0.2529411764705893,-0.1260536661176459,-0.9837166818676688,4.103806228373703,36.67140420761245,0.1594463667820068,1.3286472400668776,0.9975783347341336,16.00495376805938,3.5224105899091938,0.7765972698701236,51.62705409578671,3.446761298690711,1.373773447853214,0.6868867239266071,0.1178511301977579,10.999999999999998,0.9905882352941175,1.122348866475713,8.089575780793469,1.5896636432350717,4.166666666666666,12.25,0.6019607843137259,0.8133333333333335,0.057037037037037,9.02,1.402081402756032,23.835383846852544,29.56591900281148,32.044009470746865,24.966417342562742,-1.3001199510676529,97.47000000000008,1.9499549367638105,3.63550798915533,8,2.5649493574615367,4.385925275089539,3.876395827784995,5.579258016588463,29.46
2-METHOXYETHANOL,0,0.1215277777777776,0.4857336704954033,68.03099999999999,-0.08,31.37691423832566,29.46,4.440972222222222,7.94125,0.5659722222222221,1,1,3.8572800000000007,-0.3748999999999999,18.9618,1.092820323027551,32.0,32.0,5.0,0.0,244.0,230.0,952.856877,821.6326959999998,707.0968030000001,543.4790019999999,13.210011238792,17.001741976245,5.384615384615385,73.29668284615386,7.928668615384614,6.305384615384616,171.58668123607634,50.30769230769232,-1.5147928994082855,507.4377212307693,-133.66777292606574,1.8124209230769224,2.4841692307692287,-0.1779946745562139,-0.2394082840236687,-0.9966185753037634,-6.228350877493973,3.869822485207101,39.033670863905336,0.208284023668639,0.9737631115323068,0.9975783359333326,16.00498573088772,3.522309201771654,0.7767997984110853,30.67128387206392,1.9673325168438027,0.0,0.0,0.0,7.000000000000001,0.987692307692308,1.1599946715451632,3.3152863007600737,1.5518055555555557,2.1666666666666665,2.75,0.5717948717948717,0.8888888888888888,0.1177777777777777,4.02,1.3346791410515946,17.35082883367073,20.98154105767428,18.882921744786263,14.898601673901712,-0.1132232542586093,64.87000000000006,1.769974746830583,3.498160171779821,0,1.6094379124341005,0.0,0.0,2.772588722239781,29.46
2-ETHOXYETHANOL,0,0.1327777777777778,0.4947212507995219,80.04199999999999,-0.08,37.741856352722266,29.46,4.732638888888889,8.07236111111111,3.1950000000000003,1,1,4.854400000000001,0.0152,23.5788,1.164653069144978,40.0,36.0,12.0,5.0,282.0,278.0,1099.1531259999997,990.1109929999998,944.685304,730.1133950000001,16.88813704849,23.818648445094,4.625,68.69707037499998,7.753133500000001,6.11875,170.4535322629681,53.75,2.734375,591.52969575,-132.86699321367462,1.8813269999999995,2.624299999999999,-0.1317062499999995,-0.1789062499999997,-0.9470186046441412,-5.851675568566011,3.359375,36.970605984375,0.1773437499999999,1.0279534247146085,0.9880217955356492,16.00454190601836,3.520547557317968,0.7788550509779367,41.91984526163786,2.197594015275854,0.25,0.0,0.0,8.333333333333334,0.975,1.155951273500706,4.036437167970996,1.8984722222222223,2.6666666666666665,3.25,0.5458333333333334,0.8619047619047618,0.0936507936507937,5.02,1.2987949406953985,20.780719051126376,21.852942087363697,22.237949406953987,18.103006240264392,-0.5494062089834146,78.96000000000011,1.8065250715749253,3.584327650307344,0,1.791759469228055,0.6931471805599453,0.0,3.091042453358316,29.46
2-BUTOXYETHANOL,0,0.1425736961451247,0.540825251834061,104.06399999999998,-0.08,50.47174058151548,29.46,4.973194444444444,8.240586734693878,3.5308333333333337,1,1,6.850799999999999,0.7953999999999999,32.81279999999998,1.1896926207859084,48.0,52.0,24.0,16.0,358.0,374.0,1391.7456239999992,1327.067587,1332.1023780000005,1167.506817,24.244388667886,39.19402873479199,3.727272727272727,63.26116472727269,7.545682909090913,5.898181818181819,169.1143562038403,60.0,3.0,756.9471250909091,-131.9222332899697,1.9756974545454544,2.856727272727272,-0.0791760330578552,-0.1100000000000028,-0.8890113614016556,-5.411859017431892,2.727272727272727,34.40668750413224,0.138181818181818,1.086651344512991,0.9879417778755932,16.004542527946583,3.5205357426908312,0.778878020492311,66.32211514658596,2.6501491504196704,0.4785533905932737,0.25,0.125,10.999999999999996,0.9599999999999996,1.1511727121754385,5.459088336747442,2.1133985260770976,3.666666666666667,4.25,0.5151515151515155,0.825925925925926,0.0657407407407407,7.02,1.2406705316766884,27.294751696887143,23.27840292554093,29.24518971799545,21.32201134669469,-1.40493139470886,107.14000000000011,1.8538884938652536,3.648953259202985,2,2.079441541679836,1.3862943611198906,1.0986122886681098,3.610917912644224,29.46
2-(2-METHOXYETHOXY)ETHANOL,0,0.0870181405895691,0.5035110776292496,108.05199999999998,-0.12,49.22034369662575,38.69,9.529951814058958,8.199770408163266,1.65687925170068,1,1,6.7768000000000015,-0.3583,29.780799999999985,1.1896926207859084,60.0,76.0,32.0,24.0,384.0,386.0,1501.4173759999994,1398.653147,1350.6573500000002,1204.9758210000002,21.209466858187994,29.951796969943004,5.7,75.07086879999997,7.918964800000003,6.304,170.46687310742442,80.2,1.1099999999999983,779.6402807999999,-183.62599321857329,2.7196152,3.729254999999999,-0.113097250000002,-0.2109000000000019,-1.5716735850256378,-9.997210534957851,4.01,38.98201404,0.2030999999999999,1.028533442211509,0.9975764695738932,16.006079357416933,3.5238793518532523,0.7761198217374699,78.43591777555034,2.690580196725464,0.4785533905932737,0.25,0.125,10.999999999999998,0.988,1.155994804756534,5.459088336747442,1.6133985260770976,3.5,4.75,0.5750000000000004,0.9111111111111112,0.0763888888888888,7.03,1.3527241956246543,27.05448391249309,25.320704507117306,30.159228416995028,24.91988955975753,-0.7433172752559787,98.9200000000001,1.8538884938652536,5.497930193252298,2,2.079441541679836,1.3862943611198906,1.0986122886681098,3.610917912644224,38.69
2-(2-ETHOXYETHOXY)ETHANOL,0,0.0894097222222223,0.5208371951853752,120.06299999999996,-0.12,55.58528581102235,38.69,9.88328514739229,8.256965624212647,4.359749228395061,1,1,7.774933333333339,0.0317999999999998,34.39779999999999,1.180833669927787,68.0,80.0,40.0,32.0,422.0,434.0,1647.7136249999992,1567.1314440000003,1588.2458510000004,1391.610214,24.88759266788599,36.76870343879199,5.130434782608695,71.63972282608692,7.798119130434786,6.174347826086957,169.82465749073853,83.91304347826089,5.64839319470699,864.9775108695657,-184.2106737168522,2.791388869565216,3.875086956521736,-0.0620266540642769,-0.1462003780718382,-1.538141850711532,-9.724767257815278,3.648393194706995,37.60771786389416,0.1824952741020793,1.0572751289254696,0.9880202785665568,16.005836010451873,3.522892400548684,0.7773977225325226,96.80394406457285,2.8682078169573177,0.6035533905932737,0.3383883476483184,0.1767766952966369,12.33333333333333,0.9791304347826084,1.1537037278719502,6.164930959811597,1.936550532249937,4.0,5.25,0.5565217391304352,0.89,0.0655555555555554,8.03,1.3249692858267144,30.474293574014432,25.7424347326856,33.50840094785264,28.25913692686599,-1.1641720497441048,113.0100000000001,1.869974170870457,5.581924432771602,3,2.19722457733622,1.6094379124341005,1.3862943611198906,3.828641396489095,38.69
2-AMINOETHOXYETHANOL,0,0.0833333333333332,0.4486188461866933,94.049,-0.12,43.08174704973498,55.48,4.756944444444445,8.127066326530612,1.5533333333333332,3,2,5.779200000000001,-1.0459999999999996,26.9592,1.1506684263216704,48.0,56.0,20.0,16.0,332.0,328.0,1296.3652389999995,1174.4800939999998,1152.252517,992.568812,18.542749953339,27.791524450245,4.777777777777778,72.02029105555555,7.831679777777779,6.231383333333334,173.52301283565217,59.11111111111112,-3.60493827160494,682.2658629444443,-83.570945188068,2.092458,3.03311111111111,-0.4199382716049394,-0.5163003086419776,-0.6665507752553355,-3.777658524096695,3.283950617283951,37.90365905246912,0.1825163580246912,1.0469254677554714,1.8929935449184248,16.004542578166003,3.5205421569500537,0.7788706100472043,55.98371682007258,2.437861403144428,0.3535533905932738,0.1767766952966369,0.0,9.666666666666666,0.9837777777777776,1.1663113031328354,4.75010922901672,0.0,3.0666666666666664,4.0,0.5629629629629632,0.7733333333333333,0.2028571428571429,6.03,1.5002723456084084,27.00490222095135,23.796300270924466,23.60608747300661,19.56892362112717,-0.2351492578560707,88.9400000000001,1.833398396728268,5.328046083845573,1,1.9459101490553128,1.0986122886681098,0.6931471805599453,3.367295829986474,55.48
ETHYLCHLOROACETATE,0,-0.3572530864197529,0.3999271457801528,115.495,-0.24,47.412410927451695,26.3,4.420138888888889,0.0,2.148811728395062,0,0,3.798744444444444,0.7883,27.35299999999999,1.1254945748710952,71.55555555555554,29.333333333333336,9.555555555555555,0.7777777777777778,568.0,360.0,2352.8074339999994,1375.5597750000004,1596.065159,1758.2208349999996,20.30669833394299,25.085352146245,6.9717813051146384,168.05767385714282,8.283597785714283,6.5277785714285725,167.19021342511738,63.728395061728406,24.02469135802469,1280.0922694285716,-115.52506877518864,2.192660357142856,2.813542857142857,0.0037959183673466,-0.0166984693877555,-0.8585309344571478,-6.487931293735005,4.552028218694886,91.43516210204083,0.1953658163265306,1.0859300429287793,0.7679329745313594,35.45051650718689,3.5549058295278813,0.7415523174284575,44.27505874951778,2.467736192983449,0.2041241452319315,0.0,0.0,10.666666666666664,1.006571428571429,1.1445649824097557,4.246736768180734,1.7405246913580248,3.380952380952381,5.5,0.6585034013605444,1.0170068027210883,0.0,6.03,1.6893917467430877,23.651484454403228,32.69787331792148,26.933318835596616,19.00137361123453,-1.3359068682533417,86.90000000000003,1.809339318322692,5.289759801453412,0,2.079441541679836,0.6931471805599453,0.0,3.555348061489413,26.3
ACETALDOXIME,1,1.3055555555555556,0.2453211597303517,54.028,-0.53,24.74778787976027,32.59,0.0,10.055555555555555,1.6388888888888888,1,1,2.142724999999999,0.4663,15.9525,1.118033988749895,43.0,5.0,0.0,0.0,190.0,166.0,745.772612,601.1555349999999,440.116722,265.803429,9.654068524245,10.431300554547,6.666666666666667,82.86362355555555,8.025189333333334,6.486100000000001,174.9853689904161,38.22222222222223,11.02469135802469,358.1027648888889,-77.26237974275773,1.1055928888888886,1.6294888888888883,0.1796432098765434,0.2577283950617284,-0.179921617225,-1.3119188964040087,4.246913580246915,39.78919609876543,0.1971506172839505,1.1412465404009868,0.9939429746846612,16.005092556407714,3.528954789717045,0.7610383999581799,17.15824955430263,1.6548520728699474,0.0,0.0,0.0,5.333333333333334,1.003111111111111,1.1709276050470334,2.581138830084191,1.6388888888888888,1.7333333333333332,3.5,0.6074074074074073,0.8533333333333333,0.1383333333333334,3.02,1.6577427265048887,14.919684538544,20.272022598112635,13.425221968902658,11.799165283146383,0.3924131537765058,50.590000000000025,1.7178300858899105,3.435660171779821,0,1.6094379124341005,0.0,0.0,2.70805020110221,32.59
"2-(DIFLUOROMETHOXY)-1,1,1-TRIFLUOROETHANE",0,-4.670208333333333,0.54494256749566,147.022,-0.39,47.41035750076082,9.23,57.50666666666667,0.0,-5.253125000000001,0,0,2.825644034563921,1.7879,18.011,1.0066629910001537,164.0,166.0,119.0,294.0,580.0,420.0,2496.5051767488508,1705.862467176,3184.57777154948,1663.7337276144,11.894987714547003,14.072046884848996,25.83333333333333,208.04209806240425,11.344054666666668,10.7975,219.86309244543725,101.66666666666669,9.138888888888893,620.3045846208297,-95.5409529856103,4.999470666666666,7.312425,-0.8577312499999994,-1.130624999999995,-1.3022043867058395,-19.109399647778044,8.472222222222223,51.69204871840248,0.7168749999999996,6.439532126396682,1.9925107763615888,19.007106510416627,4.125342337232676,0.5265508017209206,110.109863545643,3.059564575635067,0.8660254037844386,0.0,0.0,12.33333333333333,1.2700000000000002,1.297392009981972,4.992484472712968,0.0,3.2619047619047614,5.75,1.1281746031746034,1.4042328042328045,0.0,8.06,1.8250112108241767,21.900134529890124,33.96366088475875,36.571870109864406,32.949313860946134,-1.5000026660394972,67.80000000000001,1.8080103995305328,10.293575086685102,0,2.19722457733622,1.9459101490553128,0.0,3.828641396489095,9.23
TRIETHYLENE GLYCOL MONOMETHYL ETHER,0,0.0675308641975309,0.4984364040852868,148.07299999999998,-0.16,67.06377315492584,47.92,14.799886227639204,8.32119631495849,2.7483414430587048,1,1,9.696872727272726,-0.3417,40.59980000000001,1.1992280204954822,88.0,120.0,60.0,52.0,524.0,542.0,2049.977875,1975.6735980000003,1994.217897,1866.47264,29.208922477584,42.90185196364097,5.851851851851852,75.92510648148148,7.914292592592594,6.303333333333334,169.92770623066608,110.0,3.555555555555556,1051.3864527407409,-236.37067015309643,3.626785185185184,4.974266666666665,-0.0482308641975334,-0.18235939643347,-2.162622457850949,-13.85847971205871,4.074074074074074,38.9402389903978,0.2006035665294923,1.0534573479575082,0.9975746139133276,16.00720427621883,3.52533548021376,0.7760564198196734,147.70856808099438,3.253580504262089,0.8535533905932737,0.5151650429449552,0.3017766952966368,14.999999999999998,0.988148148148148,1.1540689429694164,7.570616404823237,1.630576014343601,4.833333333333333,6.75,0.5765432098765436,0.9222222222222222,0.0565656565656564,10.04,1.360388077926312,36.73047810401042,28.14208726446529,41.42412516229244,35.520778404544515,-1.3334833864651028,132.96999999999997,1.8935238389107425,7.497901445936359,5,2.3978952727983707,1.9459101490553128,1.791759469228055,4.204692619390966,47.92
SUCCINIMIDE,0,-0.1481481481481479,0.4129446521726326,94.049,-0.8600000000000001,40.70115260118571,46.17,0.0,2.138888888888889,0.0,1,1,0.8172874278098231,-0.5770000000000002,22.3837,1.1883453663433898,100.0,72.0,36.0,0.0,326.0,319.0,1290.2688549999996,1216.143903,1724.8954889999995,998.600916,15.875072524245,28.508448909698,10.666666666666666,107.5224045833333,8.388287666666665,6.927075000000001,167.82569324135378,62.66666666666666,15.999999999999998,472.0496949166666,-1.424022754306938,1.7822089999999997,2.414266666666665,-0.2139666666666667,-0.2726499999999999,-0.1237653349999993,-3.083459631100001,5.222222222222221,39.337474576388885,0.2232909722222222,1.4079209006021869,1.8953173337132607,16.011185785262597,3.5461466292832493,0.7511537455834457,30.22235877805669,2.787513788083377,0.6380711874576984,0.0,0.0,8.666666666666664,1.035666666666667,1.1456445432182092,6.420762312287819,0.0,3.066666666666667,7.5,0.6944444444444445,0.8916666666666666,0.0845238095238095,7.03,1.7841591278514215,21.40990953421706,26.92869576949655,24.295483145266743,21.736341672916684,-0.7375761144083834,69.48000000000005,1.9219342722316648,5.4204573377053205,0,2.302585092994046,2.5649493574615367,0.0,4.276666119016055,46.17
